Rank,grid_id,ATP_Score,Crime_T1,Crime_T2,Best_Neighbor_Rank,Target_Period,Is_Highlighted
452,179,0.0,0,0,344,202304,False
453,181,0.0,0,0,534,202304,False
454,182,0.0,0,0,148,202304,False
455,184,0.0,0,0,240,202304,False
456,187,0.0,0,0,140,202304,False
457,190,0.0,0,0,242,202304,False
458,191,0.0,0,0,297,202304,False
459,199,0.0,0,0,436,202304,False
460,200,0.0,0,0,247,202304,False
461,201,0.0,0,0,548,202304,False
462,202,0.0,0,0,625,202304,False
463,205,0.0,0,0,927,202304,False
464,208,0.0,0,0,583,202304,False
465,213,0.0,0,0,156,202304,False
466,214,0.0,0,0,215,202304,False
467,216,0.0,0,1,37,202304,False
468,217,0.0,0,0,508,202304,False
469,218,0.0,0,0,341,202304,False
470,219,0.0,0,0,251,202304,False
471,228,0.0,0,1,225,202304,False
472,229,0.0,0,0,156,202304,False
473,231,0.0,0,0,8,202304,False
474,238,0.0,0,0,306,202304,False
475,245,0.0,0,0,166,202304,False
476,248,0.0,0,0,371,202304,False
477,255,0.0,0,0,359,202304,False
478,258,0.0,0,0,356,202304,False
479,260,0.0,0,0,188,202304,False
480,264,0.0,0,0,272,202304,False
481,265,0.0,0,0,315,202304,False
482,269,0.0,0,0,85,202304,False
483,273,0.0,0,0,234,202304,False
484,274,0.0,0,0,571,202304,False
485,275,0.0,0,0,814,202304,False
486,276,0.0,0,0,1105,202304,False
487,277,0.0,0,0,310,202304,False
488,278,0.0,0,0,192,202304,False
489,279,0.0,0,0,622,202304,False
490,281,0.0,0,0,344,202304,False
491,282,0.0,0,0,N/A,202304,False
492,283,0.0,0,0,354,202304,False
493,286,0.0,0,0,501,202304,False
494,287,0.0,0,0,430,202304,False
495,289,0.0,0,1,280,202304,False
496,299,0.0,0,0,120,202304,False
497,302,0.0,0,0,536,202304,False
498,307,0.0,0,0,455,202304,False
499,308,0.0,0,0,57,202304,False
500,310,0.0,0,0,364,202304,False
501,311,0.0,0,0,493,202304,False
502,313,0.0,0,0,185,202304,False
503,314,0.0,0,0,380,202304,False
504,315,0.0,0,0,12,202304,False
505,318,0.0,0,1,412,202304,False
506,319,0.0,0,0,412,202304,False
507,320,0.0,0,1,293,202304,False
508,321,0.0,0,0,385,202304,False
509,324,0.0,0,0,320,202304,False
510,325,0.0,0,0,758,202304,False
511,328,0.0,0,0,298,202304,False
512,329,0.0,0,1,142,202304,False
513,330,0.0,0,1,157,202304,False
514,334,0.0,0,0,564,202304,False
515,335,0.0,0,0,77,202304,False
516,340,0.0,0,0,24,202304,False
517,343,0.0,0,0,537,202304,False
518,347,0.0,0,0,388,202304,False
519,357,0.0,0,0,269,202304,False
520,360,0.0,0,0,258,202304,False
521,365,0.0,0,0,140,202304,False
522,367,0.0,0,0,394,202304,False
523,370,0.0,0,0,203,202304,False
524,373,0.0,0,0,259,202304,False
525,374,0.0,0,0,581,202304,False
526,376,0.0,0,0,175,202304,False
527,379,0.0,0,0,411,202304,False
528,380,0.0,0,0,357,202304,False
529,381,0.0,0,0,251,202304,False
530,384,0.0,0,0,700,202304,False
531,386,0.0,0,0,642,202304,False
532,388,0.0,0,0,11,202304,False
533,390,0.0,0,0,393,202304,False
534,393,0.0,0,0,453,202304,False
535,394,0.0,0,0,192,202304,False
536,395,0.0,0,0,497,202304,False
537,397,0.0,0,0,382,202304,False
538,398,0.0,0,0,727,202304,False
539,401,0.0,0,0,254,202304,False
540,402,0.0,0,0,340,202304,False
541,406,0.0,0,0,482,202304,False
542,408,0.0,0,0,563,202304,False
543,413,0.0,0,0,27,202304,False
544,417,0.0,0,0,140,202304,False
545,422,0.0,0,0,124,202304,False
546,425,0.0,0,0,460,202304,False
547,428,0.0,0,0,241,202304,False
548,431,0.0,0,0,434,202304,False
549,434,0.0,0,1,51,202304,False
550,436,0.0,0,0,310,202304,False
551,437,0.0,0,0,812,202304,False
552,438,0.0,0,0,344,202304,False
553,439,0.0,0,0,168,202304,False
554,440,0.0,0,0,596,202304,False
555,441,0.0,0,0,274,202304,False
556,444,0.0,0,0,23,202304,False
557,445,0.0,0,0,305,202304,False
558,447,0.0,0,0,165,202304,False
559,448,0.0,0,0,445,202304,False
560,453,0.0,0,0,254,202304,False
561,456,0.0,0,1,29,202304,False
562,457,0.0,0,0,63,202304,False
563,466,0.0,0,0,542,202304,False
564,469,0.0,0,0,57,202304,False
565,470,0.0,0,0,418,202304,False
566,481,0.0,0,0,716,202304,False
567,484,0.0,0,0,188,202304,False
568,485,0.0,0,1,131,202304,False
569,486,0.0,0,0,242,202304,False
570,488,0.0,0,0,837,202304,False
571,491,0.0,0,0,484,202304,False
572,494,0.0,0,0,296,202304,False
573,496,0.0,0,0,285,202304,False
574,499,0.0,0,0,287,202304,False
575,501,0.0,0,0,359,202304,False
576,504,0.0,0,0,458,202304,False
577,505,0.0,0,0,426,202304,False
578,507,0.0,0,0,264,202304,False
579,508,0.0,0,0,323,202304,False
580,509,0.0,0,0,498,202304,False
581,511,0.0,0,0,525,202304,False
582,514,0.0,0,0,51,202304,False
583,515,0.0,0,0,413,202304,False
584,519,0.0,0,0,386,202304,False
585,522,0.0,0,0,600,202304,False
586,524,0.0,0,4,20,202304,False
587,526,0.0,0,0,105,202304,False
588,527,0.0,0,1,360,202304,False
589,528,0.0,0,0,643,202304,False
590,531,0.0,0,0,335,202304,False
591,533,0.0,0,0,301,202304,False
592,534,0.0,0,0,441,202304,False
593,535,0.0,0,0,457,202304,False
594,538,0.0,0,0,324,202304,False
595,541,0.0,0,0,28,202304,False
596,543,0.0,0,0,329,202304,False
597,547,0.0,0,0,220,202304,False
598,552,0.0,0,0,644,202304,False
599,553,0.0,0,0,771,202304,False
600,556,0.0,0,0,511,202304,False
601,557,0.0,0,0,517,202304,False
602,558,0.0,0,0,99,202304,False
603,560,0.0,0,0,409,202304,False
604,563,0.0,0,0,34,202304,False
605,566,0.0,0,0,298,202304,False
606,569,0.0,0,0,372,202304,False
607,573,0.0,0,0,419,202304,False
608,574,0.0,0,0,149,202304,False
609,580,0.0,0,0,195,202304,False
610,584,0.0,0,0,611,202304,False
611,586,0.0,0,0,278,202304,False
612,587,0.0,0,0,276,202304,False
613,588,0.0,0,0,690,202304,False
614,589,0.0,0,0,656,202304,False
615,590,0.0,0,0,42,202304,False
616,594,0.0,0,0,388,202304,False
617,595,0.0,0,0,225,202304,False
618,596,0.0,0,0,118,202304,False
619,597,0.0,0,0,188,202304,False
620,600,0.0,0,0,237,202304,False
621,601,0.0,0,0,630,202304,False
622,602,0.0,0,0,99,202304,False
623,605,0.0,0,0,17,202304,False
624,609,0.0,0,0,582,202304,False
625,618,0.0,0,0,296,202304,False
626,624,0.0,0,0,360,202304,False
627,630,0.0,0,0,360,202304,False
628,632,0.0,0,0,377,202304,False
629,634,0.0,0,0,393,202304,False
630,636,0.0,0,0,621,202304,False
631,638,0.0,0,0,633,202304,False
632,639,0.0,0,4,476,202304,False
633,642,0.0,0,0,335,202304,False
634,644,0.0,0,0,528,202304,False
635,646,0.0,0,0,363,202304,False
636,649,0.0,0,0,28,202304,False
637,650,0.0,0,0,408,202304,False
638,652,0.0,0,0,631,202304,False
639,654,0.0,0,1,128,202304,False
640,655,0.0,0,0,30,202304,False
641,656,0.0,0,0,217,202304,False
642,657,0.0,0,0,158,202304,False
643,658,0.0,0,0,589,202304,False
644,659,0.0,0,0,311,202304,False
645,662,0.0,0,0,N/A,202304,False
646,668,0.0,0,0,203,202304,False
647,670,0.0,0,0,588,202304,False
648,671,0.0,0,0,137,202304,False
649,674,0.0,0,0,12,202304,False
650,675,0.0,0,0,139,202304,False
651,677,0.0,0,0,354,202304,False
652,678,0.0,0,0,774,202304,False
653,679,0.0,0,0,188,202304,False
654,680,0.0,0,0,269,202304,False
655,682,0.0,0,1,378,202304,False
656,683,0.0,0,0,388,202304,False
657,684,0.0,0,0,86,202304,False
658,687,0.0,0,0,59,202304,False
659,689,0.0,0,0,27,202304,False
660,690,0.0,0,0,192,202304,False
661,697,0.0,0,0,298,202304,False
662,698,0.0,0,0,363,202304,False
663,700,0.0,0,0,145,202304,False
664,701,0.0,0,0,333,202304,False
665,702,0.0,0,0,51,202304,False
666,706,0.0,0,0,674,202304,False
667,711,0.0,0,0,1199,202304,False
668,712,0.0,0,0,309,202304,False
669,714,0.0,0,0,374,202304,False
670,715,0.0,0,0,385,202304,False
671,722,0.0,0,0,598,202304,False
672,723,0.0,0,0,591,202304,False
673,725,0.0,0,0,248,202304,False
674,726,0.0,0,0,393,202304,False
675,728,0.0,0,0,192,202304,False
676,731,0.0,0,0,64,202304,False
677,733,0.0,0,0,432,202304,False
678,737,0.0,0,0,704,202304,False
679,738,0.0,0,0,462,202304,False
680,740,0.0,0,0,152,202304,False
681,741,0.0,0,0,296,202304,False
682,742,0.0,0,0,315,202304,False
683,743,0.0,0,0,525,202304,False
684,745,0.0,0,0,455,202304,False
685,749,0.0,0,0,507,202304,False
686,754,0.0,0,0,370,202304,False
687,761,0.0,0,1,14,202304,False
688,763,0.0,0,0,383,202304,False
689,766,0.0,0,0,221,202304,False
690,768,0.0,0,0,613,202304,False
691,769,0.0,0,0,668,202304,False
692,774,0.0,0,0,113,202304,False
693,775,0.0,0,0,622,202304,False
694,778,0.0,0,0,461,202304,False
695,782,0.0,0,0,254,202304,False
696,783,0.0,0,0,105,202304,False
697,784,0.0,0,0,285,202304,False
698,785,0.0,0,0,N/A,202304,False
699,786,0.0,0,0,356,202304,False
700,787,0.0,0,0,497,202304,False
701,794,0.0,0,0,743,202304,False
702,797,0.0,0,0,889,202304,False
703,800,0.0,0,0,57,202304,False
704,802,0.0,0,0,451,202304,False
705,804,0.0,0,0,118,202304,False
706,806,0.0,0,0,258,202304,False
707,810,0.0,0,0,494,202304,False
708,812,0.0,0,0,85,202304,False
709,814,0.0,0,0,322,202304,False
710,816,0.0,0,0,61,202304,False
711,817,0.0,0,0,11,202304,False
712,818,0.0,0,0,202,202304,False
713,820,0.0,0,0,439,202304,False
714,822,0.0,0,0,206,202304,False
715,823,0.0,0,0,151,202304,False
716,825,0.0,0,0,305,202304,False
717,826,0.0,0,0,523,202304,False
718,831,0.0,0,0,301,202304,False
719,832,0.0,0,0,380,202304,False
720,833,0.0,0,0,202,202304,False
721,834,0.0,0,0,436,202304,False
722,838,0.0,0,0,529,202304,False
723,843,0.0,0,0,259,202304,False
724,848,0.0,0,0,305,202304,False
725,849,0.0,0,0,45,202304,False
726,855,0.0,0,0,354,202304,False
727,856,0.0,0,0,538,202304,False
728,858,0.0,0,0,390,202304,False
729,859,0.0,0,0,451,202304,False
730,860,0.0,0,0,240,202304,False
731,862,0.0,0,0,57,202304,False
732,863,0.0,0,0,320,202304,False
733,867,0.0,0,0,382,202304,False
734,869,0.0,0,0,428,202304,False
735,870,0.0,0,0,432,202304,False
736,871,0.0,0,0,265,202304,False
737,875,0.0,0,0,481,202304,False
738,880,0.0,0,0,390,202304,False
739,882,0.0,0,0,484,202304,False
740,885,0.0,0,0,378,202304,False
741,887,0.0,0,0,439,202304,False
742,894,0.0,0,0,530,202304,False
743,896,0.0,0,0,226,202304,False
744,897,0.0,0,0,430,202304,False
745,898,0.0,0,0,303,202304,False
746,902,0.0,0,0,14,202304,False
747,903,0.0,0,0,340,202304,False
748,906,0.0,0,0,62,202304,False
749,908,0.0,0,0,450,202304,False
750,909,0.0,0,0,273,202304,False
751,915,0.0,0,0,234,202304,False
752,919,0.0,0,0,360,202304,False
753,920,0.0,0,0,194,202304,False
754,921,0.0,0,0,289,202304,False
755,923,0.0,0,0,538,202304,False
756,925,0.0,0,1,186,202304,False
757,927,0.0,0,0,155,202304,False
758,930,0.0,0,0,442,202304,False
759,934,0.0,0,0,168,202304,False
760,935,0.0,0,0,12,202304,False
761,939,0.0,0,0,378,202304,False
762,940,0.0,0,0,373,202304,False
763,941,0.0,0,0,395,202304,False
764,942,0.0,0,0,310,202304,False
765,943,0.0,0,0,234,202304,False
766,949,0.0,0,0,889,202304,False
767,951,0.0,0,0,24,202304,False
768,952,0.0,0,0,297,202304,False
769,958,0.0,0,0,27,202304,False
770,961,0.0,0,0,206,202304,False
771,963,0.0,0,0,356,202304,False
772,966,0.0,0,0,381,202304,False
773,967,0.0,0,0,158,202304,False
774,968,0.0,0,0,447,202304,False
775,971,0.0,0,0,518,202304,False
776,972,0.0,0,0,497,202304,False
777,973,0.0,0,0,77,202304,False
778,977,0.0,0,1,72,202304,False
779,978,0.0,0,0,89,202304,False
780,979,0.0,0,0,350,202304,False
781,988,0.0,0,0,204,202304,False
782,990,0.0,0,0,452,202304,False
783,992,0.0,0,0,24,202304,False
784,994,0.0,0,0,518,202304,False
785,996,0.0,0,0,182,202304,False
786,999,0.0,0,0,634,202304,False
787,1002,0.0,0,0,204,202304,False
788,1003,0.0,0,0,373,202304,False
789,1004,0.0,0,0,555,202304,False
790,1005,0.0,0,0,385,202304,False
791,1008,0.0,0,0,517,202304,False
792,1011,0.0,0,0,743,202304,False
793,1015,0.0,0,0,315,202304,False
794,1017,0.0,0,0,292,202304,False
795,1020,0.0,0,0,51,202304,False
796,1022,0.0,0,1,188,202304,False
797,1024,0.0,0,0,519,202304,False
798,1025,0.0,0,0,251,202304,False
799,1027,0.0,0,0,87,202304,False
800,1032,0.0,0,0,185,202304,False
801,1038,0.0,0,0,87,202304,False
802,1039,0.0,0,1,108,202304,False
803,1041,0.0,0,0,381,202304,False
804,1042,0.0,0,0,291,202304,False
805,1043,0.0,0,0,269,202304,False
806,1044,0.0,0,0,701,202304,False
807,1045,0.0,0,0,342,202304,False
808,1047,0.0,0,0,354,202304,False
809,1048,0.0,0,0,295,202304,False
810,1050,0.0,0,0,853,202304,False
811,1054,0.0,0,0,292,202304,False
812,1055,0.0,0,0,551,202304,False
813,1056,0.0,0,0,311,202304,False
814,1057,0.0,0,0,485,202304,False
815,1058,0.0,0,0,262,202304,False
816,1061,0.0,0,0,412,202304,False
817,1062,0.0,0,0,858,202304,False
818,1064,0.0,0,1,299,202304,False
819,1065,0.0,0,0,398,202304,False
820,1071,0.0,0,0,310,202304,False
821,1073,0.0,0,0,339,202304,False
822,1076,0.0,0,0,142,202304,False
823,1083,0.0,0,1,113,202304,False
824,1087,0.0,0,0,212,202304,False
825,1090,0.0,0,0,112,202304,False
826,1091,0.0,0,0,333,202304,False
827,1092,0.0,0,0,194,202304,False
828,1100,0.0,0,0,102,202304,False
829,1102,0.0,0,0,311,202304,False
830,1103,0.0,0,0,15,202304,False
831,1104,0.0,0,1,66,202304,False
832,1105,0.0,0,0,498,202304,False
833,1107,0.0,0,0,433,202304,False
834,1108,0.0,0,0,640,202304,False
835,1118,0.0,0,0,484,202304,False
836,1119,0.0,0,0,392,202304,False
837,1120,0.0,0,0,570,202304,False
838,1129,0.0,0,0,509,202304,False
839,1132,0.0,0,0,445,202304,False
840,1133,0.0,0,0,217,202304,False
841,1134,0.0,0,0,837,202304,False
842,1136,0.0,0,0,315,202304,False
843,1140,0.0,0,0,233,202304,False
844,1141,0.0,0,0,57,202304,False
845,1146,0.0,0,0,268,202304,False
846,1147,0.0,0,0,3,202304,False
847,1149,0.0,0,0,199,202304,False
848,1151,0.0,0,0,192,202304,False
849,1152,0.0,0,0,230,202304,False
850,1157,0.0,0,0,320,202304,False
851,1161,0.0,0,0,613,202304,False
852,1169,0.0,0,0,458,202304,False
853,1171,0.0,0,0,810,202304,False
854,1173,0.0,0,0,37,202304,False
855,1175,0.0,0,0,254,202304,False
856,1177,0.0,0,0,226,202304,False
857,1180,0.0,0,0,390,202304,False
858,1181,0.0,0,0,817,202304,False
859,1182,0.0,0,0,296,202304,False
860,1183,0.0,0,0,290,202304,False
861,1194,0.0,0,0,412,202304,False
862,1195,0.0,0,0,367,202304,False
863,1200,0.0,0,0,207,202304,False
864,1201,0.0,0,0,287,202304,False
865,1202,0.0,0,0,156,202304,False
866,1203,0.0,0,0,248,202304,False
867,1204,0.0,0,1,336,202304,False
868,1205,0.0,0,0,363,202304,False
869,1206,0.0,0,0,296,202304,False
870,1209,0.0,0,0,407,202304,False
871,1210,0.0,0,0,128,202304,False
872,1212,0.0,0,0,306,202304,False
873,1214,0.0,0,0,376,202304,False
874,1215,0.0,0,0,134,202304,False
875,1217,0.0,0,0,217,202304,False
876,1218,0.0,0,0,295,202304,False
877,1221,0.0,0,0,571,202304,False
878,1223,0.0,0,0,309,202304,False
879,1225,0.0,0,0,183,202304,False
880,1226,0.0,0,0,241,202304,False
881,1228,0.0,0,0,410,202304,False
882,1232,0.0,0,0,792,202304,False
883,1233,0.0,0,0,291,202304,False
884,1238,0.0,0,0,429,202304,False
885,1239,0.0,0,0,217,202304,False
886,1240,0.0,0,0,174,202304,False
887,1242,0.0,0,0,339,202304,False
888,1243,0.0,0,0,59,202304,False
889,1245,0.0,0,1,697,202304,False
890,1247,0.0,0,0,353,202304,False
891,1250,0.0,0,0,66,202304,False
892,1255,0.0,0,0,80,202304,False
893,1256,0.0,0,0,461,202304,False
894,1258,0.0,0,0,419,202304,False
895,1261,0.0,0,0,32,202304,False
896,1263,0.0,0,0,413,202304,False
897,1266,0.0,0,0,151,202304,False
898,1269,0.0,0,0,210,202304,False
899,1270,0.0,0,0,579,202304,False
900,1271,0.0,0,0,440,202304,False
901,1272,0.0,0,0,498,202304,False
902,1276,0.0,0,0,168,202304,False
903,1277,0.0,0,0,484,202304,False
904,1278,0.0,0,0,145,202304,False
905,1281,0.0,0,0,568,202304,False
906,1282,0.0,0,0,215,202304,False
907,1284,0.0,0,0,813,202304,False
908,1285,0.0,0,0,32,202304,False
909,1286,0.0,0,0,217,202304,False
910,1289,0.0,0,0,81,202304,False
911,1291,0.0,0,0,323,202304,False
912,1296,0.0,0,0,525,202304,False
913,1298,0.0,0,0,591,202304,False
914,1301,0.0,0,0,230,202304,False
915,1311,0.0,0,0,394,202304,False
916,1313,0.0,0,0,298,202304,False
917,1315,0.0,0,0,139,202304,False
918,1321,0.0,0,0,404,202304,False
919,1323,0.0,0,0,447,202304,False
920,1325,0.0,0,0,364,202304,False
921,1327,0.0,0,0,281,202304,False
922,1329,0.0,0,0,520,202304,False
923,1330,0.0,0,0,202,202304,False
924,1331,0.0,0,0,432,202304,False
925,1335,0.0,0,0,367,202304,False
926,1336,0.0,0,0,565,202304,False
927,1337,0.0,0,0,306,202304,False
928,1338,0.0,0,0,323,202304,False
929,1342,0.0,0,0,188,202304,False
930,1346,0.0,0,0,571,202304,False
931,1347,0.0,0,0,242,202304,False
932,1348,0.0,0,0,376,202304,False
933,1349,0.0,0,1,407,202304,False
934,1351,0.0,0,0,323,202304,False
935,1355,0.0,0,0,128,202304,False
936,1356,0.0,0,0,905,202304,False
937,1358,0.0,0,0,298,202304,False
938,1364,0.0,0,0,48,202304,False
939,1367,0.0,0,0,325,202304,False
940,1370,0.0,0,0,393,202304,False
941,1372,0.0,0,0,305,202304,False
942,1375,0.0,0,0,156,202304,False
943,1376,0.0,0,0,215,202304,False
944,1377,0.0,0,1,182,202304,False
945,1378,0.0,0,0,627,202304,False
946,1379,0.0,0,0,295,202304,False
947,1380,0.0,0,0,81,202304,False
948,1382,0.0,0,0,276,202304,False
949,1388,0.0,0,1,432,202304,False
950,1389,0.0,0,0,166,202304,False
951,1390,0.0,0,0,81,202304,False
952,1394,0.0,0,0,250,202304,False
953,1395,0.0,0,0,1304,202304,False
954,1402,0.0,0,0,221,202304,False
955,1403,0.0,0,0,206,202304,False
956,1405,0.0,0,1,272,202304,False
957,1408,0.0,0,0,462,202304,False
958,1409,0.0,0,0,158,202304,False
959,1410,0.0,0,0,242,202304,False
960,1414,0.0,0,0,336,202304,False
961,1417,0.0,0,0,673,202304,False
962,1418,0.0,0,0,242,202304,False
963,1420,0.0,0,0,440,202304,False
964,1421,0.0,0,0,149,202304,False
965,1425,0.0,0,0,333,202304,False
966,1426,0.0,0,1,327,202304,False
967,1437,0.0,0,0,54,202304,False
968,1439,0.0,0,0,335,202304,False
969,1442,0.0,0,1,26,202304,False
970,1443,0.0,0,0,1026,202304,False
971,1444,0.0,0,1,412,202304,False
972,1448,0.0,0,0,418,202304,False
973,1449,0.0,0,0,781,202304,False
974,1455,0.0,0,0,195,202304,False
975,1459,0.0,0,0,288,202304,False
976,1460,0.0,0,0,474,202304,False
977,1461,0.0,0,0,335,202304,False
978,1463,0.0,0,1,66,202304,False
979,1464,0.0,0,0,367,202304,False
980,1465,0.0,0,0,525,202304,False
981,1466,0.0,0,0,21,202304,False
982,1468,0.0,0,0,31,202304,False
983,1476,0.0,0,0,125,202304,False
984,1479,0.0,0,0,59,202304,False
985,1480,0.0,0,0,264,202304,False
986,1484,0.0,0,0,995,202304,False
987,1486,0.0,0,0,88,202304,False
988,1491,0.0,0,0,385,202304,False
989,1492,0.0,0,0,365,202304,False
990,1493,0.0,0,0,363,202304,False
991,1495,0.0,0,0,399,202304,False
992,1497,0.0,0,0,994,202304,False
993,1500,0.0,0,0,1181,202304,False
994,1504,0.0,0,0,256,202304,False
995,1515,0.0,0,0,986,202304,False
996,1516,0.0,0,0,670,202304,False
997,1517,0.0,0,0,585,202304,False
998,1521,0.0,0,0,144,202304,False
999,1523,0.0,0,0,234,202304,False
1000,1524,0.0,0,0,430,202304,False
1001,1527,0.0,0,0,142,202304,False
1002,1531,0.0,0,0,376,202304,False
1003,1532,0.0,0,0,152,202304,False
1004,1537,0.0,0,0,254,202304,False
1005,1540,0.0,0,0,223,202304,False
1006,1544,0.0,0,0,390,202304,False
1007,1545,0.0,0,0,192,202304,False
1008,1546,0.0,0,0,16,202304,False
1009,1551,0.0,0,0,82,202304,False
1010,1552,0.0,0,1,131,202304,False
1011,1558,0.0,0,1,125,202304,False
1012,1560,0.0,0,0,833,202304,False
1013,1572,0.0,0,0,220,202304,False
1014,1574,0.0,0,0,382,202304,False
1015,1575,0.0,0,0,354,202304,False
1016,1576,0.0,0,0,712,202304,False
1017,1581,0.0,0,0,601,202304,False
1018,1582,0.0,0,0,431,202304,False
1019,1585,0.0,0,0,432,202304,False
1020,1590,0.0,0,0,297,202304,False
1021,1591,0.0,0,0,320,202304,False
1022,1592,0.0,0,0,509,202304,False
1023,1594,0.0,0,0,125,202304,False
1024,1596,0.0,0,0,335,202304,False
1025,1599,0.0,0,0,436,202304,False
1026,1607,0.0,0,0,910,202304,False
1027,1609,0.0,0,0,715,202304,False
1028,1610,0.0,0,0,226,202304,False
1029,1614,0.0,0,0,678,202304,False
1030,1615,0.0,0,0,N/A,202304,False
1031,1616,0.0,0,0,680,202304,False
1032,1617,0.0,0,0,82,202304,False
1033,1620,0.0,0,0,217,202304,False
1034,1621,0.0,0,0,287,202304,False
1035,1623,0.0,0,0,303,202304,False
1036,1626,0.0,0,0,530,202304,False
1037,1628,0.0,0,0,237,202304,False
1038,1629,0.0,0,0,598,202304,False
1039,1632,0.0,0,0,122,202304,False
1040,1634,0.0,0,0,582,202304,False
1041,1635,0.0,0,0,22,202304,False
1042,1636,0.0,0,0,287,202304,False
1043,1637,0.0,0,0,203,202304,False
1044,1639,0.0,0,0,268,202304,False
1045,1644,0.0,0,0,582,202304,False
1046,1646,0.0,0,0,554,202304,False
1047,1649,0.0,0,0,364,202304,False
1048,1650,0.0,0,0,418,202304,False
1049,1654,0.0,0,0,291,202304,False
1050,1655,0.0,0,0,269,202304,False
1051,1660,0.0,0,1,380,202304,False
1052,1662,0.0,0,0,274,202304,False
1053,1668,0.0,0,0,373,202304,False
1054,1671,0.0,0,0,308,202304,False
1055,1673,0.0,0,0,206,202304,False
1056,1676,0.0,0,0,59,202304,False
1057,1677,0.0,0,0,398,202304,False
1058,1678,0.0,0,0,112,202304,False
1059,1680,0.0,0,0,213,202304,False
1060,1682,0.0,0,0,647,202304,False
1061,1684,0.0,0,0,275,202304,False
1062,1686,0.0,0,0,16,202304,False
1063,1698,0.0,0,0,122,202304,False
1064,1699,0.0,0,0,458,202304,False
1065,1701,0.0,0,0,367,202304,False
1066,1703,0.0,0,0,166,202304,False
1067,1705,0.0,0,0,215,202304,False
1068,1707,0.0,0,0,192,202304,False
1069,1710,0.0,0,0,242,202304,False
1070,1711,0.0,0,0,428,202304,False
1071,1712,0.0,0,0,59,202304,False
1072,1715,0.0,0,0,858,202304,False
1073,1717,0.0,0,0,588,202304,False
1074,1720,0.0,0,0,530,202304,False
1075,1721,0.0,0,0,197,202304,False
1076,1722,0.0,0,0,168,202304,False
1077,1724,0.0,0,0,398,202304,False
1078,1725,0.0,0,0,156,202304,False
1079,1728,0.0,0,0,30,202304,False
1080,1729,0.0,0,0,378,202304,False
1081,1730,0.0,0,0,334,202304,False
1082,1737,0.0,0,0,455,202304,False
1083,1738,0.0,0,0,311,202304,False
1084,1741,0.0,0,0,290,202304,False
1085,1745,0.0,0,0,525,202304,False
1086,1749,0.0,0,0,116,202304,False
1087,1750,0.0,0,0,66,202304,False
1088,1754,0.0,0,0,436,202304,False
1089,1755,0.0,0,0,817,202304,False
1090,1756,0.0,0,0,47,202304,False
1091,1757,0.0,0,0,360,202304,False
1092,1762,0.0,0,0,328,202304,False
1093,1763,0.0,0,0,128,202304,False
1094,1764,0.0,0,0,69,202304,False
1095,1766,0.0,0,0,83,202304,False
1096,1770,0.0,0,0,34,202304,False
1097,1773,0.0,0,0,254,202304,False
1098,1776,0.0,0,1,215,202304,False
1099,1777,0.0,0,0,98,202304,False
1100,1781,0.0,0,0,359,202304,False
1101,1782,0.0,0,0,945,202304,False
1102,1783,0.0,0,0,282,202304,False
1103,1784,0.0,0,0,81,202304,False
1104,1785,0.0,0,0,239,202304,False
1105,1786,0.0,0,0,486,202304,False
1106,1789,0.0,0,0,507,202304,False
1107,1796,0.0,0,0,265,202304,False
1108,1797,0.0,0,0,264,202304,False
1109,1800,0.0,0,0,542,202304,False
1110,1801,0.0,0,0,122,202304,False
1111,1803,0.0,0,0,251,202304,False
1112,1805,0.0,0,0,305,202304,False
1113,1808,0.0,0,0,418,202304,False
1114,1810,0.0,0,0,489,202304,False
1115,1813,0.0,0,0,66,202304,False
1116,1815,0.0,0,0,32,202304,False
1117,1816,0.0,0,0,289,202304,False
1118,1818,0.0,0,0,446,202304,False
1119,1820,0.0,0,0,571,202304,False
1120,1828,0.0,0,0,287,202304,False
1121,1831,0.0,0,0,264,202304,False
1122,1836,0.0,0,0,322,202304,False
1123,1837,0.0,0,0,420,202304,False
1124,1839,0.0,0,0,390,202304,False
1125,1840,0.0,0,0,325,202304,False
1126,1841,0.0,0,0,11,202304,False
1127,1842,0.0,0,0,24,202304,False
1128,1843,0.0,0,0,451,202304,False
1129,1846,0.0,0,0,24,202304,False
1130,1854,0.0,0,0,458,202304,False
1131,1859,0.0,0,0,61,202304,False
1132,1862,0.0,0,0,410,202304,False
1133,1863,0.0,0,0,61,202304,False
1134,1865,0.0,0,0,485,202304,False
1135,1866,0.0,0,0,734,202304,False
1136,1870,0.0,0,0,202,202304,False
1137,1871,0.0,0,0,60,202304,False
1138,1872,0.0,0,0,335,202304,False
1139,1878,0.0,0,0,8,202304,False
1140,1879,0.0,0,0,511,202304,False
1141,1880,0.0,0,0,614,202304,False
1142,1881,0.0,0,0,217,202304,False
1143,1886,0.0,0,1,358,202304,False
1144,1890,0.0,0,0,380,202304,False
1145,1893,0.0,0,0,100,202304,False
1146,1894,0.0,0,0,326,202304,False
1147,1895,0.0,0,0,354,202304,False
1148,1896,0.0,0,0,661,202304,False
1149,1898,0.0,0,0,395,202304,False
1150,1903,0.0,0,0,484,202304,False
1151,1907,0.0,0,0,358,202304,False
1152,1908,0.0,0,0,498,202304,False
1153,1914,0.0,0,0,201,202304,False
1154,1919,0.0,0,0,601,202304,False
1155,1921,0.0,0,0,78,202304,False
1156,1928,0.0,0,0,303,202304,False
