Rank,grid_id,ATP_Score,Crime_T1,Crime_T2,Best_Neighbor_Rank,Target_Period,Is_Highlighted
169,41,0.0945945945945946,3,1,4,202303,False
170,561,0.0945945945945946,1,0,59,202303,False
171,720,0.0945945945945946,1,1,23,202303,False
172,349,0.0945945945945946,0,1,97,202303,False
173,1385,0.0945945945945946,0,1,13,202303,False
174,1723,0.0945945945945946,0,0,228,202303,False
175,2721,0.0945945945945946,0,0,67,202303,False
176,148,0.08108108108108109,1,0,140,202303,False
177,1035,0.08108108108108109,1,0,39,202303,False
178,2199,0.08108108108108109,1,2,70,202303,False
179,28,0.08108108108108109,0,1,235,202303,False
180,356,0.08108108108108109,0,0,106,202303,False
181,530,0.08108108108108109,0,0,24,202303,False
182,581,0.08108108108108109,0,1,65,202303,False
183,976,0.08108108108108109,0,1,118,202303,False
184,1268,0.08108108108108109,0,0,81,202303,False
185,1984,0.08108108108108109,0,0,304,202303,False
186,2020,0.08108108108108109,0,0,22,202303,False
187,2248,0.08108108108108109,0,0,302,202303,False
188,2540,0.08108108108108109,0,0,36,202303,False
189,2642,0.08108108108108109,0,0,107,202303,False
190,2789,0.08108108108108109,0,1,414,202303,False
191,1158,0.06756756756756757,4,1,11,202303,False
192,945,0.06756756756756757,1,0,127,202303,False
193,1341,0.06756756756756757,1,1,204,202303,False
194,2622,0.06756756756756757,1,0,2,202303,False
195,2662,0.06756756756756757,1,1,89,202303,False
196,578,0.06756756756756757,0,0,143,202303,False
197,604,0.06756756756756757,0,0,167,202303,False
198,879,0.06756756756756757,0,1,84,202303,False
199,893,0.06756756756756757,0,0,63,202303,False
200,1098,0.06756756756756757,0,0,59,202303,False
201,1193,0.06756756756756757,0,0,280,202303,False
202,1353,0.06756756756756757,0,0,226,202303,False
203,1393,0.06756756756756757,0,0,34,202303,False
204,2015,0.06756756756756757,0,1,144,202303,False
205,2205,0.06756756756756757,0,0,230,202303,False
206,2696,0.06756756756756757,0,0,241,202303,False
207,2818,0.06756756756756757,0,0,15,202303,False
208,2476,0.05405405405405406,1,1,356,202303,False
209,2597,0.05405405405405406,1,0,13,202303,False
210,233,0.05405405405405406,0,0,52,202303,False
211,257,0.05405405405405406,0,1,142,202303,False
212,332,0.05405405405405406,0,0,66,202303,False
213,612,0.05405405405405406,0,0,160,202303,False
214,956,0.05405405405405406,0,0,238,202303,False
215,1093,0.05405405405405406,0,0,322,202303,False
216,1458,0.05405405405405406,0,1,109,202303,False
217,1787,0.05405405405405406,0,0,2,202303,False
218,2084,0.05405405405405406,0,0,170,202303,False
219,2744,0.05405405405405406,0,0,97,202303,False
220,363,0.04054054054054054,1,0,14,202303,False
221,284,0.04054054054054054,0,0,260,202303,False
222,916,0.04054054054054054,0,0,143,202303,False
223,1033,0.04054054054054054,0,1,200,202303,False
224,1580,0.04054054054054054,0,0,48,202303,False
225,1670,0.04054054054054054,0,0,30,202303,False
226,1792,0.04054054054054054,0,0,202,202303,False
227,2403,0.04054054054054054,0,1,170,202303,False
228,2638,0.04054054054054054,0,0,141,202303,False
229,2826,0.04054054054054054,0,0,98,202303,False
230,614,0.02702702702702703,1,1,170,202303,False
231,61,0.02702702702702703,0,1,268,202303,False
232,339,0.02702702702702703,0,0,3,202303,False
233,369,0.02702702702702703,0,0,15,202303,False
234,645,0.02702702702702703,0,1,123,202303,False
235,809,0.02702702702702703,0,0,179,202303,False
236,876,0.02702702702702703,0,0,245,202303,False
237,891,0.02702702702702703,0,0,13,202303,False
238,1144,0.02702702702702703,0,0,214,202303,False
239,1374,0.02702702702702703,0,0,429,202303,False
240,1428,0.02702702702702703,0,0,46,202303,False
241,1772,0.02702702702702703,0,0,206,202303,False
242,1891,0.02702702702702703,0,0,347,202303,False
243,1939,0.02702702702702703,0,0,30,202303,False
244,2014,0.02702702702702703,0,0,11,202303,False
245,2025,0.02702702702702703,0,1,236,202303,False
246,2345,0.02702702702702703,0,0,91,202303,False
247,2421,0.02702702702702703,0,2,86,202303,False
248,2566,0.02702702702702703,0,0,81,202303,False
249,1687,0.013513513513513514,2,0,295,202303,False
250,2429,0.013513513513513514,2,0,340,202303,False
251,146,0.013513513513513514,1,1,1,202303,False
252,480,0.013513513513513514,1,0,69,202303,False
253,1912,0.013513513513513514,1,0,76,202303,False
254,2369,0.013513513513513514,1,0,58,202303,False
255,188,0.013513513513513514,0,0,510,202303,False
256,523,0.013513513513513514,0,0,123,202303,False
257,603,0.013513513513513514,0,0,376,202303,False
258,621,0.013513513513513514,0,2,88,202303,False
259,676,0.013513513513513514,0,0,19,202303,False
260,948,0.013513513513513514,0,0,196,202303,False
261,1094,0.013513513513513514,0,0,288,202303,False
262,1167,0.013513513513513514,0,0,42,202303,False
263,1236,0.013513513513513514,0,0,105,202303,False
264,1302,0.013513513513513514,0,0,115,202303,False
265,1775,0.013513513513513514,0,0,279,202303,False
266,2212,0.013513513513513514,0,0,549,202303,False
267,2269,0.013513513513513514,0,0,117,202303,False
268,2340,0.013513513513513514,0,0,18,202303,False
269,2590,0.013513513513513514,0,0,490,202303,False
270,2605,0.013513513513513514,0,0,105,202303,False
271,2712,0.013513513513513514,0,0,121,202303,False
272,2773,0.013513513513513514,0,0,181,202303,False
273,524,0.0,4,1,21,202303,False
274,639,0.0,4,0,449,202303,False
275,2363,0.0,4,1,484,202303,False
276,2196,0.0,2,1,234,202303,False
277,2273,0.0,2,0,86,202303,False
278,2736,0.0,2,0,127,202303,False
279,14,0.0,1,0,265,202303,False
280,42,0.0,1,0,48,202303,False
281,98,0.0,1,0,102,202303,False
282,103,0.0,1,0,306,202303,False
283,105,0.0,1,0,357,202303,False
284,119,0.0,1,1,181,202303,False
285,168,0.0,1,1,153,202303,False
286,192,0.0,1,0,120,202303,False
287,216,0.0,1,0,39,202303,False
288,228,0.0,1,0,225,202303,False
289,253,0.0,1,0,285,202303,False
290,289,0.0,1,0,575,202303,False
291,318,0.0,1,1,386,202303,False
292,320,0.0,1,0,320,202303,False
293,329,0.0,1,0,143,202303,False
294,330,0.0,1,0,155,202303,False
295,434,0.0,1,0,52,202303,False
296,456,0.0,1,1,29,202303,False
297,485,0.0,1,1,130,202303,False
298,527,0.0,1,0,598,202303,False
299,654,0.0,1,0,127,202303,False
300,682,0.0,1,0,325,202303,False
301,761,0.0,1,0,11,202303,False
302,925,0.0,1,0,183,202303,False
303,977,0.0,1,1,72,202303,False
304,1022,0.0,1,0,185,202303,False
305,1039,0.0,1,0,105,202303,False
306,1064,0.0,1,0,282,202303,False
307,1083,0.0,1,0,115,202303,False
308,1104,0.0,1,0,66,202303,False
309,1204,0.0,1,0,775,202303,False
310,1245,0.0,1,0,673,202303,False
311,1349,0.0,1,0,381,202303,False
312,1377,0.0,1,0,179,202303,False
313,1388,0.0,1,0,406,202303,False
314,1405,0.0,1,1,272,202303,False
315,1426,0.0,1,0,829,202303,False
316,1442,0.0,1,0,26,202303,False
317,1444,0.0,1,1,386,202303,False
318,1463,0.0,1,0,66,202303,False
319,1552,0.0,1,0,130,202303,False
320,1558,0.0,1,0,125,202303,False
321,1660,0.0,1,0,352,202303,False
322,1776,0.0,1,0,215,202303,False
323,1886,0.0,1,0,277,202303,False
324,1945,0.0,1,1,185,202303,False
325,1966,0.0,1,0,300,202303,False
326,2033,0.0,1,0,12,202303,False
327,2071,0.0,1,0,12,202303,False
328,2135,0.0,1,0,442,202303,False
329,2152,0.0,1,1,69,202303,False
330,2153,0.0,1,0,421,202303,False
331,2163,0.0,1,0,201,202303,False
332,2216,0.0,1,1,187,202303,False
333,2241,0.0,1,0,135,202303,False
334,2250,0.0,1,1,593,202303,False
335,2326,0.0,1,0,11,202303,False
336,2347,0.0,1,0,482,202303,False
337,2413,0.0,1,1,150,202303,False
338,2422,0.0,1,0,355,202303,False
339,2425,0.0,1,0,382,202303,False
340,2506,0.0,1,1,250,202303,False
341,2524,0.0,1,0,436,202303,False
342,2534,0.0,1,0,154,202303,False
343,2716,0.0,1,0,192,202303,False
344,2768,0.0,1,0,515,202303,False
345,2799,0.0,1,0,681,202303,False
346,2,0.0,0,0,409,202303,False
347,7,0.0,0,0,242,202303,False
348,9,0.0,0,0,153,202303,False
349,10,0.0,0,0,856,202303,False
350,12,0.0,0,0,378,202303,False
351,13,0.0,0,0,300,202303,False
352,15,0.0,0,0,321,202303,False
353,16,0.0,0,0,753,202303,False
354,18,0.0,0,0,385,202303,False
355,20,0.0,0,0,338,202303,False
356,21,0.0,0,0,208,202303,False
357,25,0.0,0,0,283,202303,False
358,26,0.0,0,0,380,202303,False
359,27,0.0,0,0,40,202303,False
360,30,0.0,0,0,27,202303,False
361,33,0.0,0,0,489,202303,False
362,35,0.0,0,0,545,202303,False
363,38,0.0,0,0,456,202303,False
364,39,0.0,0,0,705,202303,False
365,43,0.0,0,0,568,202303,False
366,44,0.0,0,0,504,202303,False
367,49,0.0,0,0,119,202303,False
368,50,0.0,0,0,954,202303,False
369,51,0.0,0,0,202,202303,False
370,54,0.0,0,0,85,202303,False
371,56,0.0,0,0,9,202303,False
372,57,0.0,0,0,601,202303,False
373,59,0.0,0,1,115,202303,False
374,60,0.0,0,0,355,202303,False
375,62,0.0,0,1,147,202303,False
376,63,0.0,0,0,119,202303,False
377,66,0.0,0,0,140,202303,False
378,69,0.0,0,0,350,202303,False
379,71,0.0,0,0,12,202303,False
380,72,0.0,0,0,358,202303,False
381,73,0.0,0,0,311,202303,False
382,75,0.0,0,0,339,202303,False
383,77,0.0,0,0,80,202303,False
384,78,0.0,0,0,166,202303,False
385,82,0.0,0,0,354,202303,False
386,87,0.0,0,0,291,202303,False
387,88,0.0,0,1,279,202303,False
388,94,0.0,0,0,350,202303,False
389,95,0.0,0,0,601,202303,False
390,97,0.0,0,2,220,202303,False
391,99,0.0,0,0,98,202303,False
392,100,0.0,0,0,537,202303,False
393,101,0.0,0,0,108,202303,False
394,106,0.0,0,0,352,202303,False
395,107,0.0,0,1,127,202303,False
396,109,0.0,0,0,214,202303,False
397,110,0.0,0,1,205,202303,False
398,112,0.0,0,0,845,202303,False
399,114,0.0,0,0,250,202303,False
400,118,0.0,0,0,387,202303,False
401,123,0.0,0,0,250,202303,False
402,125,0.0,0,0,711,202303,False
403,131,0.0,0,0,579,202303,False
404,136,0.0,0,0,468,202303,False
405,139,0.0,0,0,384,202303,False
406,142,0.0,0,0,313,202303,False
407,144,0.0,0,0,814,202303,False
408,151,0.0,0,0,519,202303,False
409,152,0.0,0,0,346,202303,False
410,155,0.0,0,0,433,202303,False
411,156,0.0,0,0,121,202303,False
412,157,0.0,0,0,125,202303,False
413,159,0.0,0,0,106,202303,False
414,160,0.0,0,0,190,202303,False
415,162,0.0,0,0,383,202303,False
416,164,0.0,0,0,417,202303,False
417,165,0.0,0,0,416,202303,False
418,166,0.0,0,0,139,202303,False
419,169,0.0,0,0,61,202303,False
420,170,0.0,0,0,166,202303,False
421,173,0.0,0,0,330,202303,False
422,174,0.0,0,0,312,202303,False
423,175,0.0,0,0,1,202303,False
424,177,0.0,0,0,164,202303,False
425,178,0.0,0,0,680,202303,False
426,179,0.0,0,0,522,202303,False
427,181,0.0,0,0,505,202303,False
428,182,0.0,0,0,150,202303,False
429,184,0.0,0,0,239,202303,False
430,187,0.0,0,1,140,202303,False
431,190,0.0,0,0,242,202303,False
432,191,0.0,0,0,480,202303,False
433,199,0.0,0,0,410,202303,False
434,200,0.0,0,0,247,202303,False
435,201,0.0,0,0,519,202303,False
436,202,0.0,0,0,341,202303,False
437,205,0.0,0,0,913,202303,False
438,208,0.0,0,0,554,202303,False
439,213,0.0,0,0,153,202303,False
440,214,0.0,0,0,215,202303,False
441,217,0.0,0,0,479,202303,False
442,218,0.0,0,0,328,202303,False
443,219,0.0,0,0,265,202303,False
444,222,0.0,0,0,791,202303,False
445,229,0.0,0,0,153,202303,False
446,231,0.0,0,0,9,202303,False
447,238,0.0,0,0,638,202303,False
448,245,0.0,0,0,164,202303,False
449,248,0.0,0,0,274,202303,False
450,250,0.0,0,0,341,202303,False
451,255,0.0,0,0,369,202303,False
452,258,0.0,0,0,377,202303,False
453,260,0.0,0,0,185,202303,False
454,264,0.0,0,0,272,202303,False
455,265,0.0,0,0,406,202303,False
456,269,0.0,0,0,88,202303,False
457,273,0.0,0,0,231,202303,False
458,274,0.0,0,0,317,202303,False
459,275,0.0,0,0,796,202303,False
460,276,0.0,0,0,343,202303,False
461,277,0.0,0,1,282,202303,False
462,278,0.0,0,1,190,202303,False
463,279,0.0,0,0,594,202303,False
464,281,0.0,0,0,388,202303,False
465,282,0.0,0,0,N/A,202303,False
466,283,0.0,0,0,624,202303,False
467,286,0.0,0,0,294,202303,False
468,287,0.0,0,0,404,202303,False
469,299,0.0,0,0,121,202303,False
470,302,0.0,0,0,507,202303,False
471,307,0.0,0,0,429,202303,False
472,308,0.0,0,0,56,202303,False
473,310,0.0,0,0,442,202303,False
474,311,0.0,0,0,291,202303,False
475,313,0.0,0,0,181,202303,False
476,314,0.0,0,0,352,202303,False
477,315,0.0,0,0,14,202303,False
478,319,0.0,0,0,314,202303,False
479,321,0.0,0,0,283,202303,False
480,322,0.0,0,1,338,202303,False
481,324,0.0,0,0,709,202303,False
482,325,0.0,0,2,336,202303,False
483,328,0.0,0,0,486,202303,False
484,334,0.0,0,0,275,202303,False
485,335,0.0,0,0,75,202303,False
486,337,0.0,0,0,483,202303,False
487,340,0.0,0,0,24,202303,False
488,343,0.0,0,0,508,202303,False
489,347,0.0,0,0,361,202303,False
490,357,0.0,0,0,269,202303,False
491,360,0.0,0,0,260,202303,False
492,365,0.0,0,0,140,202303,False
493,367,0.0,0,0,367,202303,False
494,370,0.0,0,0,193,202303,False
495,373,0.0,0,0,261,202303,False
496,374,0.0,0,0,552,202303,False
497,376,0.0,0,0,174,202303,False
498,379,0.0,0,0,385,202303,False
499,380,0.0,0,0,605,202303,False
500,381,0.0,0,0,265,202303,False
501,384,0.0,0,0,676,202303,False
502,386,0.0,0,0,613,202303,False
503,388,0.0,0,0,12,202303,False
504,390,0.0,0,0,366,202303,False
505,393,0.0,0,0,274,202303,False
506,394,0.0,0,0,190,202303,False
507,395,0.0,0,0,470,202303,False
508,397,0.0,0,0,354,202303,False
509,398,0.0,0,0,704,202303,False
510,401,0.0,0,0,255,202303,False
511,402,0.0,0,0,488,202303,False
512,406,0.0,0,0,456,202303,False
513,408,0.0,0,0,535,202303,False
514,413,0.0,0,0,27,202303,False
515,417,0.0,0,0,140,202303,False
516,422,0.0,0,0,124,202303,False
517,425,0.0,0,0,434,202303,False
518,428,0.0,0,0,240,202303,False
519,431,0.0,0,0,408,202303,False
520,436,0.0,0,0,461,202303,False
521,437,0.0,0,0,794,202303,False
522,438,0.0,0,0,426,202303,False
523,439,0.0,0,0,168,202303,False
524,440,0.0,0,0,321,202303,False
525,441,0.0,0,0,328,202303,False
526,444,0.0,0,0,25,202303,False
527,445,0.0,0,0,621,202303,False
528,446,0.0,0,0,234,202303,False
529,447,0.0,0,0,163,202303,False
530,448,0.0,0,0,419,202303,False
531,453,0.0,0,1,255,202303,False
532,457,0.0,0,0,62,202303,False
533,460,0.0,0,0,143,202303,False
534,463,0.0,0,0,127,202303,False
535,466,0.0,0,0,513,202303,False
536,469,0.0,0,0,56,202303,False
537,470,0.0,0,0,392,202303,False
538,481,0.0,0,0,692,202303,False
539,484,0.0,0,0,185,202303,False
540,486,0.0,0,0,242,202303,False
541,488,0.0,0,0,818,202303,False
542,491,0.0,0,0,317,202303,False
543,494,0.0,0,0,341,202303,False
544,496,0.0,0,0,513,202303,False
545,499,0.0,0,0,362,202303,False
546,501,0.0,0,0,299,202303,False
547,504,0.0,0,0,432,202303,False
548,505,0.0,0,0,307,202303,False
549,507,0.0,0,0,266,202303,False
550,508,0.0,0,0,358,202303,False
551,509,0.0,0,0,471,202303,False
552,511,0.0,0,0,496,202303,False
553,514,0.0,0,0,52,202303,False
554,515,0.0,0,0,387,202303,False
555,519,0.0,0,0,358,202303,False
556,522,0.0,0,0,571,202303,False
557,526,0.0,0,0,108,202303,False
558,528,0.0,0,0,614,202303,False
559,529,0.0,0,1,180,202303,False
560,531,0.0,0,0,789,202303,False
561,533,0.0,0,0,534,202303,False
562,534,0.0,0,0,416,202303,False
563,535,0.0,0,0,431,202303,False
564,538,0.0,0,0,333,202303,False
565,541,0.0,0,0,28,202303,False
566,543,0.0,0,0,355,202303,False
567,546,0.0,0,0,142,202303,False
568,547,0.0,0,0,221,202303,False
569,552,0.0,0,0,615,202303,False
570,553,0.0,0,0,752,202303,False
571,556,0.0,0,0,483,202303,False
572,557,0.0,0,0,488,202303,False
573,558,0.0,0,0,99,202303,False
574,560,0.0,0,0,383,202303,False
575,563,0.0,0,0,33,202303,False
576,566,0.0,0,0,483,202303,False
577,569,0.0,0,0,422,202303,False
578,573,0.0,0,0,393,202303,False
579,574,0.0,0,0,151,202303,False
580,579,0.0,0,0,226,202303,False
581,580,0.0,0,0,205,202303,False
582,584,0.0,0,0,583,202303,False
583,586,0.0,0,0,582,202303,False
584,587,0.0,0,0,567,202303,False
585,588,0.0,0,0,666,202303,False
586,589,0.0,0,0,628,202303,False
587,590,0.0,0,0,46,202303,False
588,594,0.0,0,0,361,202303,False
589,595,0.0,0,0,225,202303,False
590,596,0.0,0,0,123,202303,False
591,597,0.0,0,0,185,202303,False
592,600,0.0,0,0,235,202303,False
593,601,0.0,0,0,334,202303,False
594,602,0.0,0,0,99,202303,False
595,605,0.0,0,0,18,202303,False
596,609,0.0,0,0,553,202303,False
597,618,0.0,0,0,341,202303,False
598,624,0.0,0,0,298,202303,False
599,630,0.0,0,0,733,202303,False
600,632,0.0,0,0,350,202303,False
601,634,0.0,0,0,366,202303,False
602,636,0.0,0,0,334,202303,False
603,638,0.0,0,0,604,202303,False
604,642,0.0,0,0,603,202303,False
605,644,0.0,0,0,499,202303,False
606,646,0.0,0,0,634,202303,False
607,649,0.0,0,0,28,202303,False
608,650,0.0,0,0,339,202303,False
609,651,0.0,0,0,453,202303,False
610,652,0.0,0,0,603,202303,False
611,655,0.0,0,0,31,202303,False
612,656,0.0,0,0,208,202303,False
613,657,0.0,0,0,156,202303,False
614,658,0.0,0,0,558,202303,False
615,659,0.0,0,0,569,202303,False
616,660,0.0,0,0,111,202303,False
617,662,0.0,0,0,N/A,202303,False
618,668,0.0,0,0,193,202303,False
619,670,0.0,0,0,298,202303,False
620,671,0.0,0,0,136,202303,False
621,672,0.0,0,0,527,202303,False
622,674,0.0,0,0,14,202303,False
623,675,0.0,0,0,139,202303,False
624,677,0.0,0,0,466,202303,False
625,678,0.0,0,0,755,202303,False
626,679,0.0,0,0,185,202303,False
627,680,0.0,0,0,269,202303,False
628,683,0.0,0,0,361,202303,False
629,684,0.0,0,0,83,202303,False
630,687,0.0,0,0,60,202303,False
631,689,0.0,0,0,27,202303,False
632,690,0.0,0,0,190,202303,False
633,697,0.0,0,0,348,202303,False
634,698,0.0,0,0,414,202303,False
635,700,0.0,0,1,144,202303,False
636,701,0.0,0,0,659,202303,False
637,702,0.0,0,0,52,202303,False
638,704,0.0,0,0,447,202303,False
639,706,0.0,0,0,650,202303,False
640,710,0.0,0,0,41,202303,False
641,711,0.0,0,0,1188,202303,False
642,712,0.0,0,0,338,202303,False
643,714,0.0,0,1,347,202303,False
644,715,0.0,0,0,357,202303,False
645,719,0.0,0,0,540,202303,False
646,721,0.0,0,0,338,202303,False
647,722,0.0,0,0,569,202303,False
648,723,0.0,0,0,561,202303,False
